STATE/UT,Year,CRIME,Boys 7-12 Years,Girls 7-12 Years,Boys 12-16 Years,Girls 12-16 Years,Boys 16-18 Years,Girls 16-18 Years,Total for boys all Age Groups,Total for girls all Age Groups,Grand total
Tripura,2008,Theft,1,0,2,0,8,0,11,0,11
Tripura,2008,Auto Theft,0,0,1,0,6,0,7,0,7
Tripura,2008,Other Theft,1,0,1,0,2,0,4,0,4
Tripura,2008,Riots,0,0,1,0,6,0,7,0,7
Tripura,2008,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Tripura,2008,Cheating,0,0,0,0,0,0,0,0,0
Tripura,2008,Counterfeiting,0,0,0,0,0,0,0,0,0
Tripura,2008,Arson,0,0,1,0,0,0,1,0,1
Tripura,2008,Hurt/Grevious Hurt,0,0,0,2,3,0,3,2,5
Tripura,2008,Dowry Deaths,0,0,0,0,0,0,0,0,0
Tripura,2008,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Tripura,2008,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Tripura,2008,Cruelty by Husband or Relatives,0,0,0,0,0,3,0,3,3
Tripura,2008,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Tripura,2008,Causing death by negligence,0,0,0,0,0,0,0,0,0
Tripura,2008,Other IPC Crimes,0,0,1,4,1,0,2,4,6
Tripura,2008,Total IPC Crimes,4,0,10,6,20,3,34,9,43
Tripura,2009,Murder,1,0,0,0,1,0,2,0,2
Tripura,2009,Attempt to Commit Murder,0,0,0,0,1,0,1,0,1
Tripura,2009,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Tripura,2009,Rape,0,0,1,0,10,0,11,0,11
Tripura,2009,Custodial Rape,0,0,0,0,0,0,0,0,0
Tripura,2009,Other Rape,0,0,1,0,10,0,11,0,11
Tripura,2009,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Tripura,2009,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Tripura,2009,K & A of others,0,0,0,0,0,0,0,0,0
Tripura,2009,Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2009,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2009,Robbery,0,0,2,0,2,0,4,0,4
Tripura,2009,Burglary,0,0,3,0,4,0,7,0,7
Tripura,2009,Theft,0,0,8,0,4,2,12,2,14
Tripura,2009,Auto Theft,0,0,3,0,0,0,3,0,3
Tripura,2009,Other Theft,0,0,5,0,4,2,9,2,11
Tripura,2009,Riots,0,0,1,0,9,1,10,1,11
Tripura,2009,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Tripura,2009,Cheating,0,0,0,0,0,0,0,0,0
Tripura,2009,Counterfeiting,0,0,0,0,0,0,0,0,0
Tripura,2009,Arson,0,0,0,0,1,0,1,0,1
Tripura,2009,Hurt/Grevious Hurt,0,0,9,2,9,4,18,6,24
Tripura,2009,Dowry Deaths,0,0,0,0,0,0,0,0,0
Tripura,2009,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Tripura,2009,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Tripura,2009,Cruelty by Husband or Relatives,0,0,0,0,0,7,0,7,7
Tripura,2009,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Tripura,2009,Causing death by negligence,0,0,0,0,0,0,0,0,0
Tripura,2009,Other IPC Crimes,0,0,2,0,1,2,3,2,5
Tripura,2009,Total IPC Crimes,1,0,26,2,42,16,69,18,87
Tripura,2010,Murder,0,0,0,0,1,0,1,0,1
Tripura,2010,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Tripura,2010,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Tripura,2010,Rape,0,0,3,0,0,0,3,0,3
Tripura,2010,Custodial Rape,0,0,0,0,0,0,0,0,0
Tripura,2010,Other Rape,0,0,3,0,0,0,3,0,3
Tripura,2010,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Tripura,2010,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Tripura,2010,K & A of others,0,0,0,0,0,0,0,0,0
Tripura,2010,Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2010,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2010,Robbery,0,0,0,0,0,0,0,0,0
Tripura,2010,Burglary,0,0,0,0,0,0,0,0,0
Tripura,2010,Theft,5,5,2,2,0,0,7,7,14
Tripura,2010,Auto Theft,0,0,0,0,0,0,0,0,0
Tripura,2010,Other Theft,5,5,2,2,0,0,7,7,14
Tripura,2010,Riots,6,0,0,0,0,0,6,0,6
Tripura,2010,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Tripura,2010,Cheating,0,0,0,0,0,0,0,0,0
Tripura,2010,Counterfeiting,0,0,0,0,0,0,0,0,0
Tripura,2010,Arson,0,0,0,0,0,0,0,0,0
Tripura,2010,Hurt/Grevious Hurt,0,0,1,0,0,0,1,0,1
Tripura,2010,Dowry Deaths,0,0,8,0,0,0,8,0,8
Tripura,2010,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Tripura,2010,Insult to Modesty of Women,2,0,0,0,0,0,2,0,2
Tripura,2010,Cruelty by Husband or Relatives,0,5,0,0,2,1,2,6,8
Tripura,2010,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Tripura,2010,Causing death by negligence,0,0,0,0,0,0,0,0,0
Tripura,2010,Other IPC Crimes,0,2,0,0,0,0,0,2,2
Tripura,2010,Total IPC Crimes,13,12,14,2,3,1,30,15,45
Tripura,2011,Murder,1,0,0,0,3,0,4,0,4
Tripura,2011,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Tripura,2011,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Tripura,2011,Rape,0,0,0,0,3,0,3,0,3
Tripura,2011,Custodial Rape,0,0,0,0,0,0,0,0,0
Tripura,2011,Other Rape,0,0,0,0,3,0,3,0,3
Tripura,2011,Kidnapping & Abduction,0,0,0,0,0,0,0,0,0
Tripura,2011,K & A of Women and Girls,0,0,0,0,0,0,0,0,0
Tripura,2011,K & A of others,0,0,0,0,0,0,0,0,0
Tripura,2011,Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2011,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2011,Robbery,0,0,0,0,0,0,0,0,0
Tripura,2011,Burglary,0,0,0,0,0,0,0,0,0
Tripura,2011,Theft,2,0,5,0,6,0,13,0,13
Tripura,2011,Auto Theft,0,0,0,0,3,0,3,0,3
Tripura,2011,Other Theft,2,0,5,0,3,0,10,0,10
Tripura,2011,Riots,0,0,3,0,9,0,12,0,12
Tripura,2011,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Tripura,2011,Cheating,0,0,0,0,1,0,1,0,1
Tripura,2011,Counterfeiting,0,0,0,0,0,0,0,0,0
Tripura,2011,Arson,0,0,0,0,1,0,1,0,1
Tripura,2011,Hurt/Grevious Hurt,2,0,3,2,2,0,7,2,9
Tripura,2011,Dowry Deaths,0,0,0,0,0,0,0,0,0
Tripura,2011,Assault on Women wih intent to outrage h,1,0,1,0,0,0,2,0,2
Tripura,2011,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Tripura,2011,Cruelty by Husband or Relatives,0,0,4,4,8,12,12,16,28
Tripura,2011,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Tripura,2011,Causing death by negligence,0,0,0,0,0,0,0,0,0
Tripura,2011,Other IPC Crimes,1,0,3,0,15,0,19,0,19
Tripura,2011,Total IPC Crimes,7,0,19,6,48,12,74,18,92
Tripura,2012,Murder,0,0,0,0,2,0,2,0,2
Tripura,2012,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Tripura,2012,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Tripura,2012,Rape,0,0,13,0,10,0,23,0,23
Tripura,2012,Custodial Rape,0,0,0,0,0,0,0,0,0
Tripura,2012,Other Rape,0,0,13,0,10,0,23,0,23
Tripura,2012,Kidnapping & Abduction,0,0,3,0,0,0,3,0,3
Tripura,2012,K & A of Women and Girls,0,0,2,0,0,0,2,0,2
Tripura,2012,K & A of others,0,0,1,0,0,0,1,0,1
Tripura,2012,Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2012,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2012,Robbery,0,0,0,0,0,0,0,0,0
Tripura,2012,Burglary,5,0,1,0,0,0,6,0,6
Tripura,2012,Theft,0,0,3,0,10,0,13,0,13
Tripura,2012,Auto Theft,0,0,0,0,0,0,0,0,0
Tripura,2012,Other Theft,0,0,3,0,10,0,13,0,13
Tripura,2012,Riots,0,0,0,0,0,0,0,0,0
Tripura,2012,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Tripura,2012,Cheating,0,0,0,0,0,0,0,0,0
Tripura,2012,Counterfeiting,0,0,0,0,0,0,0,0,0
Tripura,2012,Arson,0,0,0,0,0,0,0,0,0
Tripura,2012,Hurt/Grevious Hurt,0,0,59,2,7,0,66,2,68
Tripura,2012,Dowry Deaths,0,0,0,0,0,0,0,0,0
Tripura,2012,Assault on Women wih intent to outrage h,1,0,0,0,0,0,1,0,1
Tripura,2012,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Tripura,2012,Cruelty by Husband or Relatives,0,0,1,0,0,16,1,16,17
Tripura,2012,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Tripura,2012,Causing death by negligence,0,0,0,0,0,0,0,0,0
Tripura,2012,Other IPC Crimes,0,0,4,0,2,0,6,0,6
Tripura,2012,Total IPC Crimes,6,0,84,2,31,16,121,18,139
Tripura,2013,Murder,0,0,1,0,2,0,3,0,3
Tripura,2013,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Tripura,2013,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Tripura,2013,Rape,0,0,6,0,6,1,12,1,13
Tripura,2013,Custodial Rape,0,0,0,0,0,0,0,0,0
Tripura,2013,Other Rape,0,0,6,0,6,1,12,1,13
Tripura,2013,Kidnapping & Abduction,0,0,0,0,3,0,3,0,3
Tripura,2013,K & A of Women and Girls,0,0,0,0,1,0,1,0,1
Tripura,2013,K & A of others,0,0,0,0,2,0,2,0,2
Tripura,2013,Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2013,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Tripura,2013,Robbery,0,0,0,0,0,0,0,0,0
Tripura,2013,Burglary,2,0,1,0,5,0,8,0,8
Tripura,2013,Theft,13,0,26,0,24,0,63,0,63
Tripura,2013,Auto Theft,0,0,0,0,6,0,6,0,6
Tripura,2013,Other Theft,13,0,26,0,18,0,57,0,57
Tripura,2013,Riots,0,0,0,0,0,0,0,0,0
Tripura,2013,Criminal Breach of Trust,0,0,0,0,2,0,2,0,2
Tripura,2013,Cheating,0,0,0,0,0,0,0,0,0
Tripura,2013,Counterfeiting,0,0,0,0,0,0,0,0,0
Tripura,2013,Arson,0,0,0,0,0,0,0,0,0
Tripura,2013,Hurt/Grevious Hurt,0,0,4,0,0,0,4,0,4
Tripura,2013,Dowry Deaths,0,0,0,0,0,0,0,0,0
Tripura,2013,Assault on Women wih intent to outrage her Modesty,0,0,2,0,2,1,4,1,5
Tripura,2013,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Tripura,2013,Cruelty by Husband or his Relatives,0,0,1,0,2,5,3,5,8
Tripura,2013,Importation of girls from Foreign Countries,0,0,0,0,0,0,0,0,0
Tripura,2013,Causing death by negligence,0,0,0,0,0,0,0,0,0
Tripura,2013,Other IPC Crimes,0,0,4,0,4,0,8,0,8
Tripura,2013,Total IPC Crimes,15,0,45,0,50,7,110,7,117
Uttar Pradesh,2001,Murder,0,0,2,0,12,1,14,1,15
Uttar Pradesh,2001,Attempt to Commit Murder,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,C H Not amounting to Murder,2,0,1,1,0,0,3,1,4
Uttar Pradesh,2001,Rape,0,0,5,0,6,0,11,0,11
Uttar Pradesh,2001,Custodial Rape,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Other Rape,0,0,5,0,6,0,11,0,11
Uttar Pradesh,2001,Kidnapping & Abduction,0,0,1,0,0,0,1,0,1
Uttar Pradesh,2001,K & A of Women and Girls,0,0,1,0,0,0,1,0,1
Uttar Pradesh,2001,K & A of others,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Dacoity,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Robbery,0,0,0,0,3,0,3,0,3
Uttar Pradesh,2001,Burglary,0,0,1,0,0,0,1,0,1
Uttar Pradesh,2001,Theft,7,0,11,0,13,0,31,0,31
Uttar Pradesh,2001,Auto Theft,0,0,2,0,2,0,4,0,4
Uttar Pradesh,2001,Other Theft,7,0,9,0,11,0,27,0,27
Uttar Pradesh,2001,Riots,0,0,0,0,2,0,2,0,2
Uttar Pradesh,2001,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Cheating,0,0,1,0,0,0,1,0,1
Uttar Pradesh,2001,Counterfeiting,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Arson,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Hurt/Grevious Hurt,0,0,4,0,3,0,7,0,7
Uttar Pradesh,2001,Dowry Deaths,0,1,1,2,3,4,4,7,11
Uttar Pradesh,2001,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Insult to Modesty of Women,0,0,1,1,0,0,1,1,2
Uttar Pradesh,2001,Cruelty by Husband or Relatives,0,0,1,0,26,8,27,8,35
Uttar Pradesh,2001,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Causing death by negligence,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2001,Other IPC Crimes,0,0,6,0,19,1,25,1,26
Uttar Pradesh,2001,Total IPC Crimes,9,1,35,4,87,14,131,19,150
Uttar Pradesh,2002,Murder,0,0,5,0,7,2,12,2,14
Uttar Pradesh,2002,Attempt to Commit Murder,0,0,0,0,1,0,1,0,1
Uttar Pradesh,2002,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Rape,0,0,2,0,10,0,12,0,12
Uttar Pradesh,2002,Custodial Rape,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Other Rape,0,0,2,0,10,0,12,0,12
Uttar Pradesh,2002,Kidnapping & Abduction,0,0,2,0,16,0,18,0,18
Uttar Pradesh,2002,K & A of Women and Girls,0,0,2,0,16,0,18,0,18
Uttar Pradesh,2002,K & A of others,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Dacoity,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Robbery,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Burglary,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Theft,2,0,4,0,2,0,8,0,8
Uttar Pradesh,2002,Auto Theft,0,0,0,0,1,0,1,0,1
Uttar Pradesh,2002,Other Theft,2,0,4,0,1,0,7,0,7
Uttar Pradesh,2002,Riots,0,0,0,0,5,0,5,0,5
Uttar Pradesh,2002,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Cheating,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Counterfeiting,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Arson,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Hurt/Grevious Hurt,0,0,4,0,2,0,6,0,6
Uttar Pradesh,2002,Dowry Deaths,0,0,1,1,0,3,1,4,5
Uttar Pradesh,2002,Assault on Women wih intent to outrage h,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Insult to Modesty of Women,0,0,0,0,1,0,1,0,1
Uttar Pradesh,2002,Cruelty by Husband or Relatives,0,0,0,2,0,2,0,4,4
Uttar Pradesh,2002,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Uttar Pradesh,2002,Causing death by negligence,0,0,0,0,0,0,0,0,0
